time_accessed,tweet_id,full_text,created_at,geo,place_name,coordinates,user_location
2021-10-22 15:50,1.45E+18,"Driving to different Nations all across northern Alberta with @redcrosscanada (mask off for photo purposes only). What a great experience! 💕
#vaccination https://t.co/1mD3FYEoun",2021-10-22 13:34,,Slave Lake,,Toronto
2021-10-22 15:50,1.45E+18,"Finally! Incredible news for restaurant and gym owners who have been struggling to survive. 

Ontario government to lift COVID capacity limits for bars, restaurants, gyms on Monday: source   | https://t.co/ijCx6BiVFI https://t.co/chDy0PHeJl",2021-10-22 13:29,,Toronto,,Toronto
2021-10-22 15:50,1.45E+18,"@Lorian_H Like the rest of the Alberta government, Hinshaw does nothing to help Albertans, lies and deflects, and is largely incompetent.  It's not been comforting having her and Kenney in charge of our lives during a pandemic. And she's abandoned her colleagues. #ResignHinshaw",2021-10-22 13:28,,Calgary,,"Calgary, Alberta"
2021-10-22 15:50,1.45E+18,@barfing_noises2 @CTVNews Hahahah world mandate a vaccine that doesn’t actually protect you. Make sense,2021-10-22 13:27,,Kelowna,,"Kelowna, Canada"
2021-10-22 15:50,1.45E+18,@MJPatchouli Our leaders and their decisions are precisely why we are where we are in addressing the issues from the pandemic - worse in country.,2021-10-22 13:21,,Regina,,"Regina, Saskatchewan"
2021-10-22 15:50,1.45E+18,"Today, the enhanced vaccine certificate with official QR code comes into effect, providing Ontarians with an easier and more convenient option to show proof of vaccination. Over 4.5 million Ontarians have downloaded their vaccine certificates.

Read more:
https://t.co/VqHmighPnd https://t.co/DDoip9xerx",2021-10-22 13:20,,Mississauga,,"Mississauga, Ontario"
2021-10-22 15:50,1.45E+18,Honorary @_SCAPPS member 🐶 Can’t wait to share our work on movement behaviours and COVID-19 among children and youth with disabilities - join me at 9:30 EST! @LabAdapt #scapps2021 https://t.co/frQQwyiIlf,2021-10-22 13:17,,Toronto,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,@KevinHedges15 @trishgreenhalgh Canada has FFP3 respirators which can keep even the most at risk HCW 100% safe from infection. These are the respirators Ford has asked be locked up for future pandemics with the excuse that such high levels of protection aren’t needed for Covid. https://t.co/deezqn9FsI https://t.co/O1aENClj7n https://t.co/gh0TsRcQ0l,2021-10-22 13:13,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 15:50,1.45E+18,"@cccwfmp Watching Anne Jamieson speaks to the Pandemic as Pregnant Pause. In Mass, we rise together, we join together, we have shared experience and we are sent out into the world. https://t.co/Ncm23ssNwU",2021-10-22 13:13,,Newmarket,,"Newmarket, Ontario"
2021-10-22 15:50,1.45E+18,@Amber_Coffman I kept being asked that too. Just so they could create a narrative/excuse not to follow safety protocols during this sweeping pandemic.,2021-10-22 13:11,,Surrey,,"BC. Canada, Earth, Sol System"
2021-10-22 15:50,1.45E+18,So many stories of preserverence throughout the pandemic in our local community. TY @thedrivemag for sharing ours. Check out pg 26 in the digital October issue of thier magazine! #YQG #YQGSTRONG I'm so proud of this team 🙌🎉 #ISP #WISP #ConnectedTogether https://t.co/zi24VNgzOi,2021-10-22 13:09,,Windsor,,"Windsor-Essex, Ontario"
2021-10-22 15:50,1.45E+18,"@l91_jxbx @APizzola @JJJamesonBugle @BeginningofWisd @65rox @ScatPack500hp @CP24 Curious as to who you think “you” is…who is far less likely to show symptoms? Who is far more likely to be out mingling w/covid bc they don’t feel sick, &amp; ignorantly think that they can’t get it or spread it?",2021-10-22 13:08,,Toronto,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,"To prepare for the implementation of tonight’s mandatory Covid 19 Vaccine Pasport we will be opening at ten o’clock.
Thanks for your continued support..stay safe 🎤 @georgestlive @ Karaoke Kops Entertainment Lounge https://t.co/aucoqzEJ3x",2021-10-22 13:05,"{'type': 'Point', 'coordinates': [47.56237593, -52.71022853]}",St. John's,"{'type': 'Point', 'coordinates': [-52.71022853, 47.56237593]}",George Street
2021-10-22 15:50,1.45E+18,Fucked up that the Ontario government decided to do a weird half baked vaccine passport rollout because they wanted to create their own app instead of using one of the many that already exist and then... Only made an app for businesses to scan codes and not one for civilians lol,2021-10-22 13:04,,Toronto,,27・she/her・toronto 🇨🇦
2021-10-22 15:50,1.45E+18,@MPJulian @JustinTrudeau Meh. I thought we had filled all of the jobs lost to the pandemic. Lots of #HelpWanted signs still out there: it’s time to get back to work! 🤷‍♂️🇨🇦,2021-10-22 13:04,,New Tecumseth,,"Alliston, Ontario, Canada"
2021-10-22 15:50,1.45E+18,"@jamesholden007 Canada has insurance too, to compensate for the standard indemnity clause in the  manufacturers' contracts. Sore arms don't qualify but thrombosis does. 😁😁😁😁😁 https://t.co/PWJ8wTcjhM",2021-10-22 12:58,,Kawartha Lakes,,Canada
2021-10-22 15:50,1.45E+18,"I’m old enough to remember when Sick Kids voluntarily created beds within the hospital for Covid positive adults
They were willing to openly invite the virus in but now are laying off perfectly healthy staff over a shot that does not stop transmission
#causescience https://t.co/ErukapBDYG",2021-10-22 12:57,,Gravenhurst,,"Muskoka, Canada"
2021-10-22 15:50,1.45E+18,"Pfizer-BioNTech COVID vaccine appears more than 90% effective in kids 5 to 11

https://t.co/Jmv8F1kUan",2021-10-22 12:57,,Toronto,,"Toronto, and Vancouver Canada"
2021-10-22 15:50,1.45E+18,@Tinner89625739 @jamesholden007 @RandPaul @SenRonJohnson @SenTedCruz It is available to all canadians. https://t.co/PWJ8wTcjhM,2021-10-22 12:55,,Kawartha Lakes,,Canada
2021-10-22 15:50,1.45E+18,Spectacular! This show is coming to Detroit @DIADetroit early next year. Hoping border restrictions and pandemic circumstances in Michigan will allow for a safe and secure visit. I studied Artemisia Gentileschi as part of my degree and would absolutely LOVE to see this show! 🎨 https://t.co/YQdJUgLckL,2021-10-22 12:53,,Chatham-Kent,,"Chatham, Ontario, Canada"
2021-10-22 15:50,1.45E+18,@Kyla71357166 @jamesholden007 Ivermectin won the Nobel for treating parasitic not viral infections. To be deemed safe for covid it must complete clinical trials like any other drug. https://t.co/XBiggCjv1n,2021-10-22 12:52,,Kawartha Lakes,,Canada
2021-10-22 15:50,1.45E+18,"“[This is] really exciting because basically kids have been left out of our priorities during this pandemic. 

They were thought of last in our priority list. 

So having vaccines for kids is really important.

By vaccinating children, we're stopping the chain of transmission.” https://t.co/LhxXKHl76i",2021-10-22 12:52,,Regina,,"Regina, Saskatchewan"
2021-10-22 15:50,1.45E+18,"This is not using the fre
https://t.co/cIxbBfbCz5",2021-10-22 12:50,,Surrey,,"BC. Canada, Earth, Sol System"
2021-10-22 15:50,1.45E+18,"On a personal note, thank you to everyone who’s liked and shared all of these DUNE pieces. It’s meant the world to me and geeking out about this movie with all of you over the past year has been one of the bright spots of this pandemic. ❤️ Let the spice flow! #DuneMovie",2021-10-22 12:44,,Burlington,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,@HPEPublicHealth Just to confirm: 2-year-olds can get the vaccine at pharmacies? Because the ministry website says that &lt;5 have to go to their family doctor for flu shots.,2021-10-22 12:42,,Belleville,,At home
2021-10-22 15:50,1.45E+18,"Do what you gotta do #cdnpoli #covid19 
https://t.co/nIB8b3C0mF",2021-10-22 12:41,,Ramara,,"Brechin, Ontario, Canada"
2021-10-22 15:50,1.45E+18,"@Pepperfire No, I reject the govt response to the pandemic. I don't think we've helped Canadians enough, and now as things bounce back again, the Govt has started to slash supports.",2021-10-22 12:40,,Lanark Highlands,,"Toronto, McDonald's Corners "
2021-10-22 15:50,1.45E+18,"When the pandemic began and everything closed, my 70 year old father said to me “I just hope we can still see DUNE in the theatre”. I’m taking him today at 3 o’clock. 🥳  Here’s a thread of all the artwork I’ve made during the wait! #DuneMovie https://t.co/zdpKH55Gky",2021-10-22 12:40,,Burlington,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,@CBCNews If people followed the People still can't wrap their head around the fact that our economy will suffer when people cannot follow the safety rules &amp; guidelines during a pandemic. Thus we'll see this last longer than our recession.,2021-10-22 12:39,,Surrey,,"BC. Canada, Earth, Sol System"
2021-10-22 15:50,1.45E+18,@Handfullll @sdpnsports @Steve_Dangle @AdamWylde @JesseBlake No. That’s a dumb argument. Thr wildcard format is established and works year after year. Montreal got in on a one time scenario. Covid. 18th. Their performance this season will confirm it. Lottery team then and now.,2021-10-22 12:38,,Vaughan,,
2021-10-22 15:50,1.45E+18,Manitoba judge rules pandemic restrictions didn't violate charter rights https://t.co/IhuRvb6MfK,2021-10-22 12:31,,Springfield,,
2021-10-22 15:50,1.45E+18,"What we at Strategique Real Estate Solutions predicted - when the pandemic remote-work measures started in 2020 - is starting to become mainstream

#officespace #montreal #teleworking

https://t.co/vkEmOQeBc5",2021-10-22 12:21,,Montréal,,"Montréal, Québec"
2021-10-22 15:50,1.45E+18,"@SevdaMendes25 @swerveforshawn @ShawnMendes What’s lame is you feeling the need to be rude about other people’s experiences. True fans care about actually meeting him, not the quality of the photo especially during a pandemic, unlike you.",2021-10-22 12:21,,Toronto,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,"This is my cousin Jaynee. She’s survived Covid and breast cancer this year. While in recovery she can’t work and has a gofundme to support her and her family during this difficult time. https://t.co/zDdT8ZndOa She‘s an amazing person, mom and cake maker! ❤️ https://t.co/p5kzA03bBf",2021-10-22 12:20,,Winnipeg,,"Winnipeg, Manitoba"
2021-10-22 15:50,1.45E+18,"@grumpforever I haven’t taken transit much since the beginning of the pandemic, but before I always found the transit app to be much better than Google maps.",2021-10-22 12:19,,Edmonton,,"Edmonton, Alberta"
2021-10-22 15:50,1.45E+18,@VOCMOpenline love the sports talk paddy by... nice not to hear about covid n politics. 😃,2021-10-22 12:15,,St. John's,,St johns newfoundland
2021-10-22 15:50,1.45E+18,You would think after a whole pandemic they would recognize the value of nurses…sad,2021-10-22 11:53,,Montréal,,
2021-10-22 15:50,1.45E+18,"@OxfordDiplomat Wow, and here’s us thinking that masks have a medical application in the prevention of being infected by a coronavirus.",2021-10-22 11:48,,Mississauga,,Bermuda
2021-10-22 15:50,1.45E+18,"A very surreal place. It seems more cleaned up since Covid. #niagarafalls #midway #surreal #tourist @ Niagara Falls, Ontario, Canada https://t.co/ZXw1i6t4K5",2021-10-22 11:47,"{'type': 'Point', 'coordinates': [43.6495594, -79.38482085]}",Toronto,"{'type': 'Point', 'coordinates': [-79.38482085, 43.6495594]}",Toronto & Infinity
2021-10-22 15:50,1.45E+18,Hope in the progress of vaccine mandates: https://t.co/jJ4gmYrDMo,2021-10-22 11:43,,Prince Edward County,,Picton
2021-10-22 15:50,1.45E+18,"Profitable businesses got sudsidies while businesses &amp; workers who still need them are getting cutoff. PCs claim victory with some still in need.  #cdnpoli #canlab
Victory &amp; austerity? Workers ARE #JustRecovery. We need to start creating opportunities.

https://t.co/ULKLmLxa4R",2021-10-22 11:42,,Greater Sudbury / Grand Sudbury,,"Hanmer, Northern Ontario"
2021-10-22 15:50,1.45E+18,"@ruralroots780 Hope it works as well as her recommended ""MASK'S ""..",2021-10-22 11:42,,Kamloops,,Worldwide
2021-10-22 15:50,1.45E+18,so - the vaccine contains an egg that grows into a synthetic parasite? https://t.co/R1U7x6JcpY https://t.co/3I6tOhRwk7,2021-10-22 11:41,,Toronto,,"Toronto, Ontario"
2021-10-22 15:50,1.45E+18,"The @LunenburgOH will host its 1st opera since the late 1920's this weekend when Maritime Concert Opera performs for 1st time since Covid shut them down.
@TownLunenburgNS https://t.co/8M0WA8b7aD",2021-10-22 11:34,,Halifax,,East Coast Gal
2021-10-22 15:50,1.45E+18,Are Teams and Ticket Master still falsifying availability to make people panic buy? I feel like that's going to hurt sales as people look for space amid fears of Covid and highly populated indoor spaces. All day we assumed there were less than a few thousand available. Not so. https://t.co/yhRQInNwZC,2021-10-22 11:32,,Ottawa,,"Ottawa, Ontario"
2021-10-22 15:50,1.45E+18,"@SarahEl74404259 My dad goes on every winter on leave from his job (not seasonal).

Has to call in regularly. Last year with pandemic calls, had to call in early to get in cue. Hundreds were on the line at 6 am.",2021-10-22 11:32,,Minto,,"Kitchener-Waterloo, Ontario"
2021-10-22 15:50,1.45E+18,I don't know which part of this is more important: that I've never stopped wearing a mask once I leave my apartment and I live alone  or  that people in my apartment building have stopped wearing their masks in elevators and Halls and neither do cyclist who cough on me #NEISVoid,2021-10-22 11:28,,Ottawa,,Canada
2021-10-22 15:50,1.45E+18,"Today at 9:50AM on #YourBusiness with @David_MBOT – COVID vaccine QR codes are now available for download, the Ontario Liberals propose a 4 day work week and will we soon see the end to capacity limits? @BradWButt brings us up to speed on these stories and more. https://t.co/M4TSPttE7R",2021-10-22 11:28,,Mississauga,,"Mississauga, Ontario, Canada"
2021-10-22 15:50,1.45E+18,"Here’s where to download your enhanced proof-of-vaccination QR code, which is also your “vax passport” for travel that you will need as of Nov. 30. 
#COVID19 

https://t.co/AAdZmbiIco",2021-10-22 11:22,,Toronto,,
2021-10-22 15:50,1.45E+18,This was fun &amp; exciting to watch in anticipation of Desire Under the Elms opening weekend ! Plus asking if @ShawTheatre had a crystal ball in taking out Pandemic insurance. Nope just really smart … https://t.co/AznDejARlW,2021-10-22 11:16,,Niagara-on-the-Lake,,Toronto
2021-10-22 15:50,1.45E+18,"👏🏾👏🏾
The motto is to serve AND PROTECT, and that includes protection from accidentally infecting or getting infected.

Given that racialized communities are disproportionately impacted by both COVID &amp; police discrimination, this is the right move &amp; can help protect the vulnerable https://t.co/VXe4XfIykd",2021-10-22 11:11,,Montréal,,"Tiohtià:ke (Montreal), Canada"
2021-10-22 15:50,1.45E+18,"@GaryLineker @timspector Man,you’ve done it now!! I’ve learned never make a Covid tweet!",2021-10-22 11:08,,Quinte West,,
2021-10-22 15:50,1.45E+18,@NHL_Watcher And he wasn’t there the whole series against Vegas due to Covid,2021-10-22 10:54,,Côte-Saint-Luc,,"Montréal, Québec"
2021-10-22 15:50,1.45E+18,"Well, the Nugget has been back in daycare since last week and this is the second day I’ve had to keep her home already. She woke-up with a fever this morning so she’ll be going for covid testing. Daycares are not safe.",2021-10-22 10:47,,Belleville,,At home
